Total time,Physics time,Receive time,Total connections,Connections in ROI,Connections outside ROI,Number of closest clients,Known clients,Total entities,Received messages,Sent messages
11070231291,9762,20496,18,0,7,7,18,22,B:2 C:7 R:2 L:1 ,B:3 C:19 R:1 Q:1 
11080231622,8672,0,17,0,7,7,17,22,,
11090231648,9088,21043,19,0,7,7,19,22,C:9 R:5 L:1 ,B:4 C:41 R:2 Q:1 
11100232217,9832,18499,18,0,7,7,17,23,C:13 R:2 ,C:17 R:8 B:1 
11110231721,8975,2322,17,0,7,7,17,23,C:1 L:1 ,Q:1 
11120232317,10629,14168,19,0,7,7,19,21,C:7 R:4 ,B:2 C:34 R:2 
11130232756,9907,15414,18,0,7,7,17,22,C:7 R:2 L:1 ,C:17 R:1 Q:1 B:4 
11140232595,8780,1074,17,0,7,7,16,22,C:1 ,
11150232925,8576,15589,19,0,7,7,18,22,C:7 R:4 L:1 ,B:2 C:34 R:2 Q:1 
11160233082,8458,13045,17,0,7,7,15,22,C:6 R:2 B:1 ,C:18 R:1 B:2 
11170233027,9481,2748,16,0,7,7,14,22,C:1 L:1 ,B:1 Q:1 
11180233336,9786,14518,18,0,7,7,16,22,C:7 R:4 B:1 ,B:2 C:35 R:2 
11190232929,11255,17004,17,0,7,7,16,22,C:8 R:2 L:1 ,B:4 C:17 R:1 Q:1 
11200233015,9551,934,16,0,7,7,15,22,C:1 ,B:1 
11210233210,9834,17700,18,0,7,7,15,22,C:7 R:5 B:1 L:1 ,B:2 C:42 R:2 Q:1 
11220233263,9970,10211,17,0,7,7,14,23,C:6 R:2 ,C:17 R:1 B:2 
11230233835,8673,2864,16,0,7,7,14,23,C:1 L:1 ,B:1 Q:1 
11240233577,10598,18523,18,0,7,7,16,22,C:8 R:4 B:1 ,B:3 C:35 R:2 
11250233714,9343,18520,18,0,7,7,16,23,C:13 R:2 L:1 ,B:1 C:19 R:8 Q:1 
11260233854,8734,1208,17,0,7,7,16,23,C:1 ,B:1 
11270234252,9150,17418,19,0,7,7,18,23,C:7 R:4 B:1 L:1 ,B:2 C:35 R:2 Q:1 
11280234223,10913,12144,18,0,7,7,17,23,C:7 R:2 ,C:17 R:1 B:3 
11290234316,10320,2853,17,0,7,7,16,23,C:1 L:1 ,B:1 Q:1 
11300235077,11025,13741,19,0,7,7,17,22,C:7 R:5 ,B:2 C:42 R:2 
11310234645,9363,15134,18,0,7,7,16,22,C:8 R:2 L:1 ,B:4 C:17 R:1 Q:1 
11320235147,9757,1365,17,0,7,7,16,22,C:1 ,B:1 
11330234965,9688,20697,20,0,7,7,20,21,C:12 R:4 L:1 ,B:2 C:36 R:3 Q:1 
11340235184,8304,12329,19,0,7,7,19,21,C:7 R:2 ,C:17 R:1 B:3 
11350235154,9053,3108,18,0,7,7,18,20,C:1 L:1 ,B:1 Q:1 
11360235351,9653,14948,20,0,7,7,18,19,C:7 R:4 ,B:2 C:34 R:2 
11370235500,8557,12165,19,0,7,7,18,20,C:7 R:2 L:1 ,C:16 R:1 Q:1 B:3 
11380236158,9100,1066,18,0,7,7,18,20,C:1 ,B:1 
11390236256,8927,13845,20,0,7,7,17,19,C:6 R:4 L:1 ,C:34 R:2 Q:1 B:1 
11400236265,8240,18372,18,0,7,7,16,20,C:14 R:2 ,B:5 C:19 R:8 
11410236713,9634,6783,17,0,7,7,17,19,C:7 ,B:1 Q:1 
11420237031,9768,17039,19,0,7,7,19,18,L:1 C:6 R:4 ,C:34 R:2 B:1 
11430236986,8211,13854,17,0,7,7,15,19,C:6 R:2 B:1 ,B:2 C:18 R:1 
11440236746,8728,5356,16,0,7,7,17,19,C:4 L:1 ,B:4 Q:1 
11450237464,9030,13821,18,0,7,7,19,19,C:6 R:4 ,C:34 R:2 B:1 
11460237386,8339,14222,16,0,7,7,16,20,C:5 L:1 R:2 B:1 ,Q:1 C:18 R:1 B:1 
11470237515,8703,5637,16,0,7,7,18,20,C:4 ,B:4 
11480237611,9158,11582,18,0,7,7,20,19,L:1 C:6 R:4 ,Q:1 C:34 R:2 B:1 
11490237905,9637,12120,17,0,7,7,15,20,C:6 R:2 B:1 ,B:2 C:18 R:1 
11500237968,8919,5531,16,0,7,7,17,20,C:4 L:1 ,B:4 Q:1 
11510238265,8032,11853,18,0,7,7,19,20,C:6 R:4 B:1 ,C:35 R:2 B:1 
11520238305,9617,12838,17,0,7,7,17,19,C:5 R:3 L:1 ,B:1 C:24 Q:1 R:1 
11530238302,8159,3764,16,0,7,7,17,19,C:4 ,B:4 
11540238668,7542,18269,18,0,7,7,19,19,C:6 R:4 B:1 L:1 ,C:35 R:2 Q:1 B:1 
11550238224,8472,12344,17,0,7,7,13,20,C:6 R:2 ,B:1 C:17 R:8 
11560238744,8582,8950,16,0,7,7,16,19,C:6 L:1 ,B:3 C:1 Q:1 
11570239020,9857,16245,18,0,7,7,18,19,C:6 R:4 B:1 ,C:35 R:2 B:1 
11580239025,7965,11983,18,0,7,7,17,20,C:6 L:1 R:2 ,B:2 Q:1 C:17 R:1 
11590239401,9189,5027,17,0,7,7,18,20,C:4 ,B:4 
11600239554,8295,17097,19,0,7,7,20,20,C:6 R:4 B:1 L:1 ,C:35 R:2 Q:1 B:1 
11610239716,8545,8421,18,0,7,7,19,21,C:5 R:2 ,C:17 R:1 B:1 
11620239510,9425,7213,17,0,7,7,18,20,C:4 L:1 ,B:4 Q:1 
11630240084,8252,16467,19,0,7,7,17,20,R:5 C:6 ,C:42 R:2 B:1 
11640240082,8719,25852,18,0,7,7,16,20,C:6 L:1 R:2 ,B:2 Q:1 C:17 R:1 
11650239960,8268,6117,17,0,7,7,17,20,C:4 ,B:4 
11660240503,9242,13680,19,0,7,7,19,20,C:6 R:4 L:1 ,C:34 R:2 Q:1 B:1 
11670240936,10180,9658,18,0,7,7,15,21,C:6 R:2 ,B:2 C:17 R:1 
11680240693,9210,5946,17,0,7,7,17,21,C:4 L:1 ,B:4 Q:1 
11690241365,10486,14396,19,0,7,7,19,21,C:6 R:4 B:1 ,C:35 R:2 B:1 
11700241467,10217,15117,18,0,6,6,13,21,C:8 R:2 L:1 ,B:1 C:18 R:8 Q:1 
11710241425,10020,2494,17,0,6,6,12,20,C:2 ,B:2 
11720241825,8182,18383,19,0,6,6,14,19,C:6 R:4 L:1 B:2 ,C:32 R:2 Q:1 B:1 
11730241951,8387,13028,17,0,6,6,13,20,C:6 R:2 B:1 ,C:16 R:1 B:2 
11740242142,8032,3631,16,0,6,6,12,19,C:2 L:1 ,B:2 Q:1 
11750241877,8489,16012,18,0,6,6,14,19,C:6 R:4 B:2 ,C:32 R:2 B:1 
11760242366,9012,13848,18,0,7,7,15,20,C:7 R:2 L:1 ,B:3 C:15 R:1 Q:1 
11770242542,8359,2087,17,0,7,7,13,20,C:2 ,B:2 
11780242275,8801,21701,18,0,7,7,15,20,C:6 R:4 B:3 L:1 ,C:37 R:2 Q:1 B:1 
11790242600,7276,16164,18,0,7,7,16,21,C:8 R:2 B:1 ,B:4 C:18 R:1 
11800242603,7507,3472,17,0,7,7,14,20,C:2 L:1 ,B:2 Q:1 
11810242596,6134,12140,19,0,7,7,16,20,C:6 R:5 B:2 ,C:44 R:2 B:1 
11820242911,7891,15095,18,0,7,7,16,20,C:7 R:3 L:1 ,B:3 C:24 R:1 Q:1 
11830243129,8193,2697,17,0,7,7,15,20,C:2 ,B:2 
11840243067,8201,17830,19,0,7,7,17,20,C:6 R:5 B:1 L:1 ,C:43 R:2 Q:1 B:1 
11850245195,9136,23031,19,0,7,7,19,21,C:15 R:2 ,B:2 C:18 R:8 
11860244961,11482,3566,19,0,7,7,18,20,C:2 L:1 ,B:2 Q:1 
11870245428,7399,11836,21,0,7,7,20,20,C:6 R:4 B:1 ,C:35 R:2 B:1 
11880245258,8677,12866,20,0,7,7,18,20,C:7 R:2 L:1 B:1 ,B:3 C:18 R:1 Q:1 
11890245382,8906,2758,19,0,7,7,16,20,C:2 ,B:2 
11900245338,7975,15475,21,0,7,7,18,20,R:5 C:6 L:1 ,C:42 R:2 Q:1 B:1 
11910245501,9925,12474,19,0,7,7,18,21,C:7 R:3 ,B:3 C:24 R:1 
11920246029,9790,3943,18,0,7,7,15,21,C:2 L:1 ,B:2 Q:1 
11930246071,9637,15499,20,0,7,7,17,21,B:1 C:6 R:4 ,C:35 R:2 B:1 
11940246083,9265,16084,18,0,7,7,16,22,C:8 R:2 L:1 ,B:4 C:17 R:1 Q:1 
11950246496,10735,2333,17,0,7,7,14,22,C:2 ,B:2 
11960246997,7103,11931,19,0,7,7,16,21,B:1 C:6 R:4 L:1 ,C:35 R:2 Q:1 B:1 
11970246647,7281,11669,18,0,7,7,16,22,C:7 R:2 ,B:3 C:17 R:1 
11980247061,9038,3415,17,0,7,7,14,21,C:2 L:1 ,B:2 Q:1 
11990247293,8460,14617,19,0,7,7,16,21,B:1 C:6 R:4 ,C:35 R:2 B:1 
12000247210,8153,21731,18,0,7,7,16,22,C:13 R:2 L:1 ,B:2 R:8 C:19 Q:1 
12010247708,9649,2534,17,0,7,7,15,22,C:2 ,B:2 
12020248910,9000,12241,19,0,7,7,17,22,B:1 C:6 R:4 L:1 ,C:33 R:2 Q:1 B:1 
12030248463,5873,6418,18,0,7,7,17,22,C:6 B:2 R:2 ,B:2 C:19 R:1 
12040249082,6771,2387,17,0,7,7,16,22,C:2 L:1 ,B:2 Q:1 
12050249244,10882,17174,19,0,7,7,17,22,R:5 C:7 B:1 ,C:43 R:2 B:2 
12060249250,8559,13368,18,0,7,7,15,23,C:7 R:3 L:1 B:2 ,B:3 C:27 Q:1 R:1 
12070249421,10111,2055,17,0,7,7,14,22,C:2 ,B:2 
12080249597,9415,14904,19,0,7,7,16,22,C:7 R:4 B:1 L:1 ,C:35 R:2 B:2 Q:1 
12090249558,10551,11928,18,0,7,7,14,23,C:4 B:2 R:1 ,B:2 C:11 R:1 
12100249885,9165,5945,18,0,7,7,14,23,C:4 R:1 L:1 ,C:8 B:2 Q:1 
12110249753,9636,12967,20,0,7,7,16,22,C:7 R:4 B:1 ,C:35 R:2 B:2 
12120250190,9472,7290,19,0,7,7,16,22,C:4 L:1 B:2 ,B:3 Q:1 C:2 
12130250355,8083,10171,20,0,7,7,17,21,C:5 R:2 ,C:17 R:1 B:2 
12140250353,8726,13517,22,0,7,7,19,19,C:7 R:4 B:1 L:1 ,C:35 R:2 B:2 Q:1 
12150250517,8661,8128,19,0,7,7,14,19,C:5 R:1 ,C:8 R:7 B:1 
12160250671,7978,14055,19,0,7,7,17,20,B:1 C:6 R:2 L:1 ,C:19 R:2 B:2 Q:1 
12170250315,8075,13878,21,0,7,7,19,19,R:6 C:8 ,C:49 R:2 B:1 
12180250989,7806,12723,20,0,7,7,19,20,C:7 R:2 L:1 ,B:3 C:18 R:1 Q:1 
12190251088,7947,9028,21,0,7,7,20,20,C:5 R:2 ,C:17 R:1 B:2 
12200251611,8565,17498,22,0,7,7,21,20,C:7 R:4 L:1 ,B:2 C:34 R:2 Q:1 
12210251934,10489,5353,20,0,7,7,17,21,C:3 B:1 ,C:1 B:2 
12220252066,9598,10373,21,0,7,7,18,19,C:5 R:2 L:1 ,C:17 R:1 B:2 Q:1 
12230252446,7832,17566,22,0,7,7,19,19,C:7 R:4 ,B:2 C:34 R:2 
12240252522,8707,8276,20,0,7,7,17,20,C:4 B:1 ,B:3 C:1 Q:1 
12250252655,9157,11538,20,0,7,7,17,20,L:1 C:5 R:2 ,C:17 R:1 B:2 
12260252691,9137,15428,21,0,7,7,18,20,C:7 R:4 ,B:2 C:34 R:2 
12270252895,9684,6608,18,0,7,7,16,21,C:3 L:1 B:1 ,Q:1 C:1 B:2 
12280253061,9070,7938,18,0,7,7,16,21,C:5 R:2 ,C:17 R:1 B:2 
12290252773,10211,21831,19,0,7,7,17,21,L:1 C:7 R:4 ,Q:1 B:2 C:34 R:2 
12300253322,8630,8028,17,0,7,7,14,22,C:6 B:1 ,B:2 C:2 R:7 
12310253521,10718,11084,18,0,7,7,16,22,L:1 C:5 R:2 ,Q:1 C:17 R:1 B:2 
12320253941,9260,12357,19,0,7,7,16,22,C:6 R:4 ,C:34 R:2 B:1 
12330254402,27250,8040,17,0,7,7,15,23,C:4 L:1 R:1 ,Q:1 C:8 B:3 
12340254307,10649,8755,18,0,7,7,16,23,C:5 R:2 ,C:17 R:1 B:2 
12350254167,9630,18300,19,0,7,7,16,23,L:1 C:6 R:4 ,Q:1 C:34 R:2 B:1 
12360254679,10217,6129,17,0,7,7,13,24,C:5 B:1 ,B:4 C:1 
12370254754,9734,7967,18,0,7,7,14,23,L:1 C:5 R:2 ,Q:1 C:17 R:1 B:2 
12380254928,10548,13294,19,0,7,7,14,21,C:6 R:4 ,C:34 R:2 B:1 
12390254718,8262,9426,17,0,7,7,15,22,C:5 L:1 B:1 ,B:4 Q:1 C:1 
12400255006,9601,12309,18,0,7,7,16,22,C:5 R:2 ,C:17 R:1 B:2 
12410255465,10513,10550,19,0,7,7,16,21,L:1 C:6 R:4 ,Q:1 C:34 R:2 B:1 
12420255554,9422,8884,17,0,7,7,15,22,C:5 B:1 ,B:4 C:1 
12430255656,8754,11045,18,0,7,7,16,22,L:1 C:5 R:2 ,Q:1 C:17 R:1 B:2 
12440255868,10462,10291,19,0,7,7,16,21,C:4 R:3 ,C:26 R:2 B:1 
12450255840,8632,13536,17,0,7,7,13,21,C:7 R:1 L:1 B:1 ,C:9 Q:1 B:3 R:7 
12460257072,8913,9747,18,0,7,7,14,21,C:5 R:2 ,C:17 R:1 B:2 
12470257442,8452,7374,18,0,7,7,13,21,L:1 C:3 R:2 ,Q:1 C:17 R:1 B:1 
12480257417,8792,12166,17,0,7,7,13,22,C:6 R:3 ,C:25 R:1 B:3 
12490257541,7864,11001,18,0,7,7,16,20,C:6 L:1 R:2 ,Q:1 C:17 R:1 B:2 
12500257228,8390,10248,19,0,7,7,16,20,C:4 R:3 ,C:26 R:2 B:1 
12510257531,7404,10895,17,0,7,7,14,21,C:6 R:1 L:1 B:1 ,C:9 B:3 Q:1 
12520257406,9756,12949,18,0,7,7,16,21,C:6 R:2 ,B:3 C:17 R:1 
12530257719,6887,7511,18,0,7,7,15,19,L:1 C:3 R:2 B:1 ,Q:1 C:18 R:1 B:1 
12540257807,6520,8517,18,0,7,7,15,20,C:7 R:2 B:1 ,C:18 R:1 B:3 
12550258189,8900,13794,18,0,7,7,16,20,L:1 C:6 R:2 ,Q:1 B:3 C:17 R:1 
12560258348,9487,9249,18,0,7,7,15,20,C:3 R:2 B:1 ,C:18 R:1 B:1 
12570258176,9140,15350,18,0,7,7,16,21,C:7 R:2 L:1 B:1 ,C:18 R:1 Q:1 B:3 
12580258420,9197,14133,18,0,7,7,16,20,C:6 R:2 ,B:3 C:17 R:1 
12590258819,7733,8017,18,0,7,7,15,20,L:1 C:3 R:2 B:1 ,Q:1 C:18 R:1 B:1 
12600259892,8563,6881,19,0,7,7,13,20,C:5 R:2 B:1 ,C:18 R:8 B:1 
12610259996,7376,11757,19,0,7,7,16,20,C:7 L:1 R:2 ,Q:1 B:3 C:17 R:1 
12620259802,7923,5970,19,0,7,7,16,20,C:3 R:2 B:1 ,C:18 R:1 B:1 
12630260135,8344,13315,19,0,7,7,15,21,C:6 R:3 L:1 ,B:2 C:25 R:1 Q:1 
12640260388,8853,15316,19,0,7,7,17,21,C:7 R:2 ,B:4 C:17 R:1 
12650261024,8801,12663,19,0,7,7,17,20,L:1 R:3 C:3 ,Q:1 C:25 R:1 B:1 
12660261099,9488,13426,19,0,7,7,16,21,C:6 R:2 B:2 ,C:19 R:1 B:2 
12670261167,26582,13479,19,0,7,7,17,20,C:7 L:1 R:2 ,B:4 Q:1 C:17 R:1 
12680261605,7359,5887,19,0,7,7,17,19,B:1 C:3 R:2 ,C:18 R:1 B:1 
12690261563,6284,15896,19,0,7,7,15,20,C:6 R:2 B:3 L:1 ,C:20 R:1 B:2 Q:1 
12700261363,8480,10306,19,0,7,7,17,19,C:7 R:2 ,B:4 C:17 R:1 
12710261640,6668,8764,19,0,7,7,17,19,L:1 B:1 C:3 R:2 ,Q:1 C:18 R:1 B:1 
12720261971,9869,12845,19,0,7,7,14,20,C:6 R:2 B:3 ,C:20 R:1 B:2 
12730261754,7942,9180,20,0,7,7,17,20,C:7 L:1 R:2 ,B:4 Q:1 C:15 R:1 
12740261943,7715,8249,20,0,7,7,17,20,B:1 C:3 R:2 ,C:18 R:1 B:1 
12750263104,8855,19029,20,0,7,7,17,20,C:9 R:2 B:3 L:1 ,C:23 R:8 Q:1 
12760263091,9716,9523,21,0,7,7,18,20,C:6 R:2 ,B:3 C:17 R:1 
12770262993,7891,10927,21,0,7,7,18,20,L:1 B:1 C:3 R:3 ,Q:1 C:26 R:1 B:1 
12780262895,8148,13529,21,0,7,7,18,19,C:7 R:3 B:1 ,B:3 C:26 R:1 
12790263121,8595,11720,21,0,7,7,19,19,C:6 L:1 R:2 ,B:3 Q:1 C:17 R:1 
12800263376,7829,11627,21,0,7,7,18,19,R:4 C:3 B:1 ,C:34 R:1 B:1 
12810263677,7487,13314,21,0,7,7,16,20,C:7 R:2 B:2 L:1 ,C:18 R:1 B:3 Q:1 
12820263735,9160,8558,21,0,7,7,16,20,C:5 R:2 ,B:2 C:17 R:1 
12830263710,8400,10908,21,0,7,7,17,20,B:3 L:1 C:3 R:2 ,Q:1 C:20 R:1 B:1 
12840263784,8533,16643,21,0,7,7,16,21,C:8 R:2 B:2 ,C:19 R:1 B:4 
12850264135,9522,12269,21,0,7,7,17,21,C:5 L:1 R:2 ,B:2 Q:1 C:17 R:1 
12860264114,9453,8579,21,0,7,7,17,21,B:4 C:3 R:2 ,C:21 R:1 B:1 
12870264366,9342,17445,21,0,7,7,16,21,C:7 R:2 B:2 L:1 ,C:19 R:1 B:3 Q:1 
12880264013,9231,3403,21,0,7,7,17,20,C:2 ,B:2 
12890264560,9823,12478,20,0,7,7,17,20,B:4 C:3 R:2 L:1 ,C:21 R:1 Q:1 B:1 
12900264697,7826,13982,20,0,7,7,18,21,C:9 R:2 B:2 ,B:2 C:19 R:8 
12910264690,9549,13163,20,0,6,6,18,19,C:8 L:1 ,B:2 Q:1 
12920264814,7576,14979,20,0,6,6,18,18,B:3 C:3 R:4 ,C:32 R:1 B:1 
12930264923,6777,14903,21,0,6,6,17,18,C:7 R:3 B:1 L:1 ,B:3 C:23 R:1 Q:1 
12940265396,7206,1968,20,0,6,6,16,18,C:2 ,B:2 
12950265645,8561,14267,20,0,6,6,16,17,R:4 C:3 B:3 L:1 ,C:32 R:1 Q:1 B:1 
12960265864,6891,16630,20,0,7,7,16,18,C:7 R:2 B:2 ,C:17 R:1 B:3 
12970266015,8181,3063,19,0,7,7,15,18,C:2 ,B:2 Q:1 
12980265830,7090,10912,20,0,7,7,16,18,L:1 B:5 R:3 C:3 ,C:30 R:1 B:1 
12990266576,8068,14903,20,0,7,7,15,19,C:7 R:2 B:2 ,B:3 C:19 R:1 
13000266761,7026,4049,19,0,7,7,14,19,L:1 C:2 ,Q:1 B:2 
13010266932,8395,11947,19,0,7,7,14,19,B:4 C:3 R:2 ,C:21 R:1 B:1 
13020267124,9588,20935,19,0,7,7,14,20,B:3 C:8 L:1 R:2 ,C:20 B:4 Q:1 R:1 
13030268165,7585,3747,18,0,7,7,12,20,C:2 R:1 ,B:2 C:7 
13040267998,8504,16075,19,0,7,7,13,20,L:1 B:4 C:3 R:2 ,Q:1 C:21 R:1 B:1 
13050268083,7857,11084,20,0,7,7,13,21,B:2 C:9 R:2 ,C:19 B:2 R:8 
13060268394,11583,14700,20,0,7,7,15,20,C:7 L:1 ,C:4 Q:1 B:2 
13070268498,9852,15240,21,0,7,7,16,20,B:3 C:3 R:4 ,C:36 R:1 B:1 
13080268687,9351,24272,21,0,7,7,15,20,C:10 R:4 B:1 L:1 ,B:3 C:35 R:2 Q:1 
13090269023,8246,2714,20,0,7,7,13,20,B:1 C:1 ,C:1 B:2 
13100268792,9452,12544,21,0,7,7,15,19,C:4 L:1 R:5 B:2 ,Q:1 C:43 R:1 B:1 
13110269517,5587,15921,21,0,7,7,15,20,R:3 C:7 B:3 ,C:27 R:1 B:3 
13120269569,7526,2845,20,0,7,7,14,20,L:1 C:1 ,Q:1 B:1 
13130269844,9903,12646,21,0,7,7,15,19,C:4 B:3 R:2 ,B:2 C:20 R:1 
13140269354,5859,13726,21,0,7,7,13,20,B:4 C:7 R:2 L:1 ,C:21 B:3 R:1 Q:1 
13150269972,6457,528,21,0,7,7,12,20,C:1 ,B:1 
13160269667,8959,13482,22,0,7,7,14,19,C:4 B:3 R:2 L:1 ,B:2 Q:1 C:20 R:1 
13170270374,7541,29968,22,0,7,7,16,18,B:5 C:8 R:2 ,C:22 B:4 R:1 
13180270599,8056,4902,20,0,7,7,14,17,C:1 R:1 L:1 ,B:1 C:7 Q:1 
13190270475,7988,12244,21,0,7,7,15,17,C:5 B:4 R:2 ,B:2 C:21 R:1 
13200270713,7468,23995,20,0,7,7,14,17,B:3 C:12 R:3 L:1 ,C:28 B:1 R:8 Q:1 
13210270856,6948,976,19,0,7,7,9,17,C:1 ,B:1 
13220271102,7978,15681,20,0,7,7,11,17,B:3 C:4 R:4 L:1 ,B:3 C:36 R:1 Q:1 
13230271190,6913,13948,20,0,7,7,14,16,C:8 R:3 B:1 ,C:26 R:1 B:3 
13240271400,7240,1266,19,0,7,7,12,16,C:1 ,B:1 Q:1 
13250271061,8071,15544,20,0,7,7,14,15,L:1 R:4 C:4 B:2 ,C:35 B:2 R:1 
13260271269,6412,12366,21,0,7,7,12,15,R:3 C:6 B:1 ,C:25 R:1 B:2 
13270271680,6922,2518,20,0,7,7,10,15,L:1 C:1 ,Q:1 B:1 
13280272196,6036,11788,21,0,7,7,12,15,B:4 C:4 R:2 ,C:21 B:2 R:1 
13290272103,6461,20103,22,0,7,7,14,15,C:11 L:1 R:3 B:1 ,B:4 Q:1 C:27 R:2 
13300272530,6998,1502,20,0,7,7,12,15,C:1 ,B:1 
13310272435,6973,16384,21,0,7,7,13,15,L:1 B:3 R:3 C:4 ,Q:1 C:28 R:1 B:2 
13320272692,5830,11863,20,0,7,7,14,16,B:2 C:8 R:2 ,B:4 C:19 R:1 
13330272956,6896,3246,19,0,7,7,11,15,L:1 C:1 ,Q:1 B:1 
13340273079,6873,11400,20,0,7,7,13,15,B:3 C:4 R:2 ,C:20 R:1 B:2 
13350273091,6506,16566,20,0,7,7,13,16,B:2 C:10 L:1 R:2 ,B:3 C:19 Q:1 R:8 
13360273195,7718,1799,19,0,7,7,11,15,C:1 ,B:1 
13370273631,5671,11651,20,0,7,7,13,15,L:1 B:2 C:4 R:3 ,Q:1 C:27 R:1 B:2 
13380273182,6496,15796,20,0,7,7,12,16,C:6 R:3 B:1 ,C:26 R:1 B:2 
13390273741,7318,2803,18,0,7,7,10,15,L:1 C:1 ,Q:1 B:1 
13400274052,6497,13656,19,0,7,7,11,15,R:4 C:4 B:1 ,C:34 R:1 B:2 
13410273531,6963,15674,18,0,7,7,11,16,R:3 C:7 L:1 B:1 ,B:3 C:25 Q:1 R:1 
13420274529,5890,1102,17,0,7,7,10,14,C:1 ,B:1 
13430274866,7402,13854,18,0,7,7,11,14,L:1 B:3 C:4 R:2 ,Q:1 C:20 R:1 B:2 
13440274984,6594,13519,18,0,7,7,12,15,C:7 R:2 B:1 ,B:3 C:18 R:1 
13450275025,7276,3059,17,0,7,7,11,15,L:1 C:1 ,Q:1 B:1 
13460275429,6817,13340,18,0,7,7,12,15,B:3 C:4 R:2 ,C:20 R:1 B:2 
13470275797,6807,16716,18,0,7,7,12,16,C:7 B:2 L:1 R:2 ,B:3 C:19 Q:1 R:1 
13480275807,7539,1175,17,0,7,7,11,16,C:1 ,B:1 
13490275903,6607,11149,18,0,7,7,11,15,L:1 B:3 C:3 R:2 ,Q:1 C:20 R:1 B:2 
13500276180,5717,18964,18,0,7,7,9,16,C:11 B:2 R:2 ,B:3 C:19 R:8 
13510276153,6397,1909,17,0,7,7,9,16,L:1 C:1 ,Q:1 B:1 
13520276225,5637,10259,18,0,7,7,10,16,B:2 C:3 R:3 ,C:27 R:1 B:1 
13530276656,7201,14000,18,0,7,7,11,17,C:8 R:3 L:1 B:1 ,B:4 Q:1 C:26 R:1 
13540276766,7329,1772,17,0,7,7,10,16,C:1 ,B:1 
13550276389,7134,25848,18,0,7,7,10,16,R:4 L:1 C:3 B:1 ,C:34 Q:1 R:1 B:1 
13560276901,5594,13101,18,0,7,7,11,17,R:3 C:8 B:1 ,C:25 B:4 R:1 
13570277039,6938,3263,17,0,7,7,10,17,L:1 C:1 ,Q:1 B:1 
13580277274,9401,16505,18,0,7,7,11,17,B:3 C:3 R:2 ,C:20 R:1 B:1 
13590277424,7346,17039,18,0,7,7,10,17,C:8 R:2 L:1 B:2 ,B:5 C:19 R:1 Q:1 
13600277072,7113,2109,17,0,7,7,10,17,C:2 ,B:1 
13610277770,8425,12570,18,0,7,7,11,17,B:3 L:1 C:3 R:2 ,C:20 Q:1 R:1 B:1 
13620277540,8527,15863,18,0,7,7,12,17,B:3 C:8 R:2 ,B:4 C:20 R:1 
13630277568,4498,2413,17,0,7,7,12,16,C:2 L:1 ,B:2 Q:1 
13640277452,6192,16020,18,0,7,7,12,16,B:3 C:3 R:2 ,C:20 R:1 B:1 
13650277853,6842,15159,18,0,7,7,12,17,B:3 C:9 R:2 L:1 ,B:2 C:20 R:8 Q:1 
13660278188,6408,2323,18,0,7,7,12,15,C:2 ,B:2 
13670278129,6750,12426,19,0,7,7,13,15,B:2 L:1 C:3 R:3 ,C:27 Q:1 R:1 B:1 
13680278225,5514,14806,19,0,7,7,13,16,C:8 R:3 B:2 ,B:4 C:27 R:1 
13690279366,7185,2581,18,0,7,7,13,16,C:2 L:1 ,B:2 Q:1 
13700279078,6428,10730,19,0,7,7,13,16,R:4 C:3 B:1 ,C:34 R:1 B:1 
13710279681,7787,17585,19,0,7,7,13,16,R:4 C:7 L:1 B:1 ,C:33 B:3 Q:1 R:1 
13720279400,7897,3265,18,0,7,7,13,16,C:2 ,B:2 
13730279983,7898,10654,19,0,7,7,14,16,B:3 C:3 R:2 L:1 ,C:20 Q:1 R:1 B:1 
13740280232,8692,16651,19,0,7,7,13,17,C:8 R:2 B:1 ,B:4 C:18 R:1 
13750280648,8754,4277,18,0,7,7,13,17,C:2 L:1 ,B:2 Q:1 
13760280654,7188,11966,19,0,7,7,12,17,B:3 C:3 R:2 ,C:20 R:1 B:1 
13770280894,8307,15722,19,0,7,7,14,18,C:7 B:2 R:2 L:1 ,B:3 C:19 R:1 Q:1 
13780280813,6577,1980,18,0,7,7,13,18,C:2 ,B:2 
13790280644,5473,10442,19,0,7,7,14,18,B:3 C:3 R:2 L:1 ,C:20 R:1 Q:1 B:1 
13800281426,6887,12600,19,0,7,7,11,19,B:2 C:8 R:2 ,B:3 C:19 R:8 
13810282004,7191,5803,17,0,7,7,10,18,C:4 L:1 ,B:2 Q:1 
13820281760,5704,9325,18,0,7,7,11,17,B:1 C:3 R:3 ,C:26 R:1 B:1 
13830282396,7199,17042,18,0,7,7,11,18,B:1 C:7 R:3 ,C:26 B:3 R:1 Q:1 
13840282755,9016,7293,17,0,7,7,12,18,B:1 L:1 C:3 ,B:3 C:1 
13850282871,7524,11733,18,0,7,7,13,18,R:4 C:3 B:1 ,C:34 R:1 B:1 
13860283008,8153,18698,18,0,7,7,12,19,R:3 L:1 C:7 B:1 ,C:25 Q:1 B:3 R:1 
13870282665,9033,2486,17,0,7,7,12,19,C:2 ,B:2 
13880283269,8365,12865,18,0,7,7,13,18,L:1 B:3 C:3 R:2 ,Q:1 C:20 R:1 B:1 
